Created from child animation PRMS output files
ptet 258
########################################
1988 12 12 0 0 0    0.01   0.01   0.00   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.02   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.02   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.02   0.02   0.02   0.01   0.02   0.02   0.02   0.01   0.01   0.01   0.02   0.01   0.02   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.02   0.01   0.01   0.01   0.01   0.01   0.01   0.02   0.01   0.01   0.01   0.01   0.01   0.02   0.02   0.02   0.02   0.02   0.02   0.02   0.02   0.02   0.02   0.02   0.02   0.02   0.02   0.01   0.01   0.02
1988 12 13 0 0 0    0.01   0.01   0.00   0.01   0.00   0.01   0.00   0.01   0.01   0.01   0.00   0.00   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.00   0.01   0.01   0.00   0.00   0.01   0.01   0.01   0.00   0.01   0.01   0.00   0.00   0.01   0.01   0.00   0.00   0.01   0.00   0.01   0.01   0.01   0.01   0.01   0.00   0.01   0.00   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.00   0.01   0.00   0.01   0.01   0.01   0.00   0.01   0.00   0.01   0.01   0.01   0.01   0.01   0.00   0.01   0.01   0.01   0.00   0.00   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01
1988 12 14 0 0 0    0.05   0.04   0.01   0.03   0.01   0.03   0.01   0.03   0.04   0.02   0.01   0.01   0.03   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.02   0.03   0.02   0.03   0.03   0.02   0.03   0.01   0.03   0.02   0.02   0.02   0.02   0.03   0.02   0.01   0.02   0.02   0.03   0.03   0.02   0.03   0.02   0.02   0.04   0.02   0.03   0.03   0.03   0.03   0.03   0.03   0.03   0.04   0.04   0.04   0.03   0.03   0.04   0.03   0.04   0.04   0.04   0.04   0.04   0.05   0.05   0.04   0.03   0.02   0.04   0.04   0.04   0.01   0.02   0.01   0.05   0.04   0.05   0.01   0.03   0.01   0.05   0.03   0.04   0.04   0.03   0.01   0.05   0.03   0.03   0.01   0.01   0.04   0.03   0.05   0.04   0.05   0.03   0.04   0.05   0.02   0.04   0.05   0.05   0.04   0.04   0.03   0.03   0.04   0.02   0.03   0.05   0.05   0.02   0.05   0.01   0.05   0.05   0.01   0.04   0.01   0.04   0.01   0.05   0.04   0.02   0.02   0.05   0.03   0.02   0.04   0.04   0.05   0.05   0.04   0.03   0.04   0.04   0.03   0.02   0.04   0.04   0.04   0.01   0.01   0.03   0.04   0.04   0.02   0.01   0.04   0.03   0.03   0.01   0.02   0.04   0.03   0.03   0.04   0.01   0.02   0.02   0.01   0.02   0.02   0.01   0.04   0.03   0.01   0.01   0.01   0.02   0.02   0.02   0.02   0.04   0.04   0.02   0.05   0.05   0.02   0.02   0.03   0.04   0.02   0.03   0.02   0.03   0.02   0.02   0.02   0.04   0.02   0.02   0.04   0.03   0.03   0.04   0.02   0.02   0.04   0.02   0.04   0.04   0.04   0.02   0.03   0.05   0.05   0.04   0.05   0.05   0.05   0.01   0.04   0.04   0.05   0.01   0.03   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.02   0.01   0.01   0.01   0.01   0.01   0.01   0.02   0.01   0.01   0.01   0.01   0.02   0.02   0.04   0.03   0.02   0.03   0.03   0.03   0.02   0.01   0.02   0.02   0.02   0.02   0.02   0.02   0.02   0.02
1988 12 15 0 0 0    0.05   0.05   0.03   0.04   0.04   0.05   0.05   0.05   0.04   0.05   0.05   0.05   0.04   0.04   0.05   0.04   0.05   0.06   0.06   0.05   0.05   0.06   0.06   0.05   0.05   0.06   0.06   0.06   0.05   0.06   0.06   0.04   0.04   0.06   0.06   0.05   0.04   0.05   0.05   0.06   0.06   0.05   0.06   0.05   0.04   0.06   0.05   0.05   0.06   0.06   0.05   0.05   0.06   0.05   0.06   0.06   0.06   0.05   0.05   0.06   0.05   0.06   0.05   0.06   0.06   0.05   0.06   0.06   0.05   0.05   0.05   0.05   0.05   0.05   0.04   0.04   0.03   0.06   0.05   0.04   0.04   0.04   0.04   0.06   0.05   0.04   0.04   0.03   0.03   0.04   0.05   0.05   0.04   0.04   0.04   0.05   0.04   0.03   0.04   0.03   0.04   0.04   0.03   0.04   0.05   0.05   0.04   0.04   0.05   0.05   0.07   0.06   0.05   0.06   0.06   0.05   0.06   0.06   0.06   0.07   0.05   0.05   0.05   0.06   0.04   0.07   0.06   0.06   0.05   0.08   0.06   0.06   0.07   0.07   0.07   0.08   0.07   0.06   0.07   0.06   0.06   0.06   0.07   0.06   0.07   0.06   0.05   0.06   0.07   0.07   0.06   0.06   0.07   0.05   0.06   0.06   0.06   0.07   0.06   0.06   0.07   0.06   0.06   0.06   0.05   0.06   0.06   0.06   0.07   0.06   0.05   0.05   0.05   0.07   0.05   0.05   0.05   0.06   0.06   0.05   0.08   0.08   0.05   0.05   0.06   0.08   0.05   0.05   0.04   0.06   0.05   0.06   0.05   0.06   0.07   0.05   0.06   0.07   0.07   0.07   0.06   0.05   0.06   0.05   0.06   0.06   0.06   0.06   0.07   0.07   0.07   0.06   0.07   0.06   0.07   0.05   0.06   0.06   0.07   0.05   0.06   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.04   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.04   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.04   0.05   0.05   0.05   0.05   0.04   0.06   0.05   0.04
1988 12 16 0 0 0    0.01   0.02   0.01   0.01   0.03   0.02   0.05   0.02   0.01   0.04   0.04   0.05   0.02   0.03   0.05   0.04   0.04   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.04   0.06   0.06   0.05   0.04   0.06   0.05   0.04   0.04   0.06   0.05   0.04   0.04   0.05   0.04   0.05   0.05   0.04   0.05   0.04   0.03   0.04   0.04   0.04   0.04   0.05   0.03   0.03   0.04   0.03   0.03   0.03   0.03   0.02   0.02   0.03   0.02   0.03   0.01   0.03   0.02   0.03   0.02   0.02   0.01   0.01   0.01   0.03   0.02   0.02   0.02   0.02   0.03   0.02   0.03   0.01   0.03   0.01   0.04   0.04   0.03   0.01   0.02   0.02   0.04   0.02   0.03   0.03   0.04   0.04   0.02   0.04   0.02   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.03   0.01   0.01   0.02   0.02   0.05   0.02   0.02   0.03   0.03   0.02   0.03   0.02   0.02   0.02   0.02   0.02   0.02   0.05   0.01   0.02   0.02   0.02   0.01   0.02   0.02   0.02   0.02   0.06   0.02   0.02   0.02   0.06   0.07   0.02   0.06   0.07   0.06   0.03   0.03   0.07   0.07   0.06   0.07   0.07   0.06   0.07   0.03   0.02   0.07   0.07   0.07   0.07   0.07   0.06   0.07   0.07   0.07   0.06   0.06   0.07   0.08   0.08   0.07   0.06   0.06   0.06   0.06   0.08   0.07   0.08   0.07   0.07   0.07   0.07   0.07   0.07   0.07   0.07   0.08   0.09   0.08   0.07   0.07   0.08   0.07   0.08   0.08   0.07   0.09   0.08   0.07   0.08   0.09   0.07   0.06   0.06   0.07   0.07   0.06   0.06   0.06   0.08   0.09   0.06   0.07   0.06   0.07   0.07   0.06   0.07   0.06   0.06   0.07   0.07   0.06   0.07   0.06   0.07   0.06   0.06   0.07   0.07   0.07   0.06   0.07   0.07   0.07   0.07   0.07   0.07   0.06   0.07   0.06   0.06   0.07   0.07   0.07   0.07   0.07   0.07   0.07   0.06   0.07   0.06   0.07   0.07   0.07   0.07   0.06   0.04   0.05   0.06
1988 12 17 0 0 0    0.01   0.01   0.00   0.00   0.01   0.01   0.01   0.01   0.00   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.00   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.02   0.01   0.02   0.01   0.01   0.01   0.01   0.02   0.01   0.01   0.01   0.01   0.01   0.02   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.02   0.01   0.01   0.02   0.01   0.02   0.01   0.01   0.01   0.02   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01
1988 12 18 0 0 0    0.01   0.01   0.00   0.01   0.00   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.00   0.00   0.01   0.00   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.00   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.00   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.00   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.03   0.02   0.01   0.03   0.02   0.03   0.01   0.01   0.01   0.02   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01
1988 12 19 0 0 0    0.04   0.03   0.01   0.03   0.01   0.01   0.01   0.03   0.03   0.01   0.01   0.01   0.03   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.02   0.03   0.02   0.03   0.02   0.02   0.02   0.02   0.02   0.03   0.03   0.03   0.02   0.04   0.04   0.03   0.02   0.01   0.03   0.04   0.03   0.01   0.01   0.01   0.04   0.03   0.03   0.01   0.03   0.01   0.04   0.01   0.03   0.02   0.01   0.01   0.03   0.01   0.01   0.01   0.01   0.02   0.01   0.03   0.03   0.04   0.02   0.03   0.03   0.01   0.03   0.03   0.04   0.03   0.03   0.01   0.01   0.03   0.01   0.01   0.04   0.04   0.01   0.04   0.01   0.04   0.02   0.01   0.03   0.01   0.02   0.01   0.04   0.03   0.01   0.01   0.03   0.01   0.01   0.01   0.02   0.03   0.04   0.02   0.01   0.01   0.02   0.01   0.01   0.02   0.01   0.02   0.01   0.01   0.01   0.01   0.02   0.01   0.01   0.02   0.01   0.01   0.01   0.01   0.02   0.01   0.01   0.02   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.02   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.03   0.03   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.02   0.01   0.02   0.01   0.01   0.04   0.03   0.01   0.04   0.03   0.04   0.01   0.02   0.02   0.03   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.03   0.02   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01   0.01
1988 12 20 0 0 0    0.04   0.04   0.02   0.03   0.04   0.04   0.06   0.04   0.04   0.05   0.05   0.05   0.04   0.03   0.04   0.03   0.04   0.05   0.05   0.05   0.04   0.05   0.05   0.04   0.04   0.05   0.05   0.05   0.04   0.06   0.05   0.03   0.04   0.05   0.05   0.04   0.03   0.04   0.04   0.05   0.05   0.04   0.05   0.04   0.03   0.05   0.04   0.04   0.05   0.05   0.04   0.04   0.05   0.04   0.05   0.05   0.05   0.04   0.04   0.05   0.04   0.05   0.05   0.05   0.05   0.04   0.05   0.05   0.04   0.04   0.04   0.04   0.05   0.04   0.03   0.04   0.03   0.05   0.05   0.05   0.03   0.04   0.04   0.05   0.05   0.05   0.05   0.04   0.03   0.06   0.04   0.05   0.04   0.04   0.05   0.05   0.06   0.05   0.06   0.04   0.05   0.06   0.04   0.05   0.06   0.06   0.06   0.05   0.05   0.05   0.05   0.05   0.05   0.06   0.06   0.05   0.06   0.04   0.06   0.06   0.04   0.05   0.04   0.05   0.03   0.07   0.06   0.05   0.04   0.07   0.05   0.05   0.06   0.05   0.06   0.07   0.06   0.05   0.05   0.06   0.05   0.05   0.06   0.05   0.06   0.04   0.04   0.05   0.05   0.06   0.05   0.04   0.06   0.05   0.05   0.04   0.05   0.06   0.05   0.05   0.06   0.04   0.05   0.05   0.04   0.05   0.05   0.04   0.06   0.06   0.03   0.03   0.03   0.05   0.05   0.04   0.04   0.05   0.05   0.04   0.06   0.06   0.05   0.05   0.05   0.06   0.04   0.05   0.04   0.05   0.04   0.04   0.04   0.05   0.05   0.04   0.06   0.05   0.05   0.06   0.05   0.04   0.05   0.04   0.06   0.05   0.06   0.04   0.05   0.07   0.06   0.06   0.07   0.06   0.07   0.04   0.06   0.06   0.07   0.04   0.05   0.04   0.05   0.04   0.04   0.04   0.04   0.04   0.05   0.03   0.04   0.04   0.04   0.04   0.04   0.05   0.04   0.04   0.04   0.04   0.04   0.05   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.05   0.06   0.06   0.06   0.06   0.05   0.06   0.06   0.05
1988 12 21 0 0 0    0.05   0.05   0.03   0.04   0.05   0.05   0.06   0.05   0.04   0.05   0.05   0.06   0.04   0.04   0.05   0.04   0.05   0.06   0.06   0.06   0.05   0.06   0.06   0.05   0.05   0.06   0.06   0.06   0.05   0.06   0.06   0.04   0.05   0.06   0.06   0.05   0.04   0.05   0.05   0.06   0.06   0.06   0.06   0.05   0.05   0.06   0.05   0.06   0.06   0.06   0.06   0.06   0.07   0.05   0.07   0.06   0.07   0.05   0.05   0.07   0.06   0.06   0.06   0.07   0.06   0.06   0.07   0.07   0.06   0.06   0.06   0.05   0.06   0.06   0.05   0.05   0.04   0.07   0.06   0.07   0.04   0.05   0.05   0.07   0.07   0.06   0.07   0.06   0.04   0.07   0.06   0.07   0.05   0.05   0.07   0.06   0.07   0.06   0.07   0.05   0.07   0.07   0.05   0.06   0.07   0.08   0.07   0.07   0.06   0.07   0.08   0.06   0.07   0.08   0.08   0.06   0.08   0.06   0.08   0.08   0.05   0.07   0.06   0.08   0.05   0.09   0.08   0.07   0.06   0.09   0.08   0.07   0.08   0.08   0.08   0.09   0.08   0.08   0.09   0.08   0.08   0.07   0.09   0.08   0.09   0.07   0.07   0.07   0.08   0.08   0.09   0.08   0.09   0.07   0.08   0.07   0.07   0.08   0.08   0.07   0.10   0.08   0.08   0.07   0.07   0.07   0.09   0.09   0.09   0.07   0.06   0.07   0.07   0.09   0.07   0.07   0.07   0.08   0.08   0.07   0.09   0.09   0.07   0.06   0.07   0.10   0.07   0.07   0.06   0.07   0.06   0.08   0.06   0.08   0.09   0.06   0.08   0.08   0.09   0.08   0.08   0.08   0.08   0.07   0.08   0.08   0.08   0.08   0.09   0.10   0.09   0.09   0.10   0.09   0.09   0.07   0.08   0.08   0.09   0.07   0.09   0.08   0.08   0.08   0.08   0.08   0.08   0.08   0.08   0.07   0.08   0.08   0.08   0.08   0.08   0.08   0.07   0.08   0.07   0.07   0.08   0.08   0.09   0.09   0.09   0.09   0.09   0.09   0.09   0.08   0.09   0.09   0.09   0.09   0.09   0.09   0.09   0.09
1988 12 22 0 0 0    0.05   0.03   0.01   0.04   0.02   0.03   0.02   0.05   0.05   0.05   0.04   0.05   0.05   0.04   0.05   0.04   0.05   0.06   0.05   0.07   0.06   0.07   0.07   0.06   0.06   0.08   0.08   0.08   0.06   0.08   0.08   0.05   0.06   0.08   0.08   0.06   0.06   0.07   0.06   0.08   0.08   0.07   0.08   0.07   0.06   0.08   0.06   0.07   0.08   0.08   0.07   0.07   0.08   0.06   0.08   0.07   0.08   0.06   0.06   0.08   0.07   0.08   0.07   0.08   0.07   0.07   0.08   0.08   0.07   0.08   0.08   0.07   0.08   0.07   0.07   0.07   0.07   0.08   0.07   0.09   0.07   0.06   0.08   0.08   0.08   0.08   0.09   0.08   0.07   0.10   0.09   0.09   0.08   0.07   0.09   0.09   0.10   0.10   0.11   0.08   0.10   0.11   0.07   0.10   0.10   0.10   0.10   0.10   0.09   0.09   0.10   0.09   0.10   0.10   0.11   0.09   0.11   0.09   0.10   0.10   0.08   0.08   0.08   0.10   0.07   0.11   0.09   0.09   0.07   0.11   0.10   0.09   0.10   0.10   0.10   0.11   0.10   0.10   0.10   0.09   0.10   0.10   0.10   0.09   0.10   0.10   0.10   0.09   0.10   0.10   0.10   0.10   0.10   0.09   0.10   0.10   0.10   0.10   0.10   0.09   0.11   0.10   0.10   0.09   0.09   0.10   0.11   0.10   0.10   0.09   0.08   0.09   0.08   0.11   0.09   0.10   0.10   0.10   0.10   0.10   0.10   0.10   0.09   0.09   0.10   0.12   0.10   0.09   0.09   0.10   0.09   0.10   0.09   0.10   0.11   0.09   0.10   0.10   0.11   0.10   0.10   0.09   0.10   0.09   0.10   0.10   0.10   0.10   0.11   0.11   0.11   0.10   0.11   0.11   0.11   0.09   0.10   0.10   0.11   0.09   0.10   0.09   0.10   0.09   0.10   0.10   0.10   0.10   0.10   0.10   0.10   0.10   0.10   0.10   0.10   0.09   0.09   0.10   0.09   0.09   0.09   0.10   0.09   0.10   0.10   0.10   0.10   0.11   0.11   0.10   0.11   0.11   0.11   0.11   0.10   0.09   0.10   0.10
1988 12 23 0 0 0    0.02   0.03   0.02   0.02   0.05   0.03   0.07   0.02   0.02   0.06   0.05   0.06   0.02   0.04   0.06   0.05   0.06   0.07   0.07   0.07   0.07   0.07   0.07   0.07   0.06   0.08   0.08   0.08   0.06   0.08   0.08   0.05   0.06   0.09   0.08   0.06   0.06   0.07   0.06   0.08   0.08   0.08   0.08   0.07   0.06   0.08   0.07   0.08   0.08   0.08   0.08   0.08   0.08   0.07   0.08   0.08   0.08   0.06   0.06   0.09   0.07   0.08   0.07   0.08   0.08   0.08   0.09   0.09   0.07   0.08   0.08   0.07   0.09   0.08   0.08   0.08   0.08   0.09   0.08   0.10   0.08   0.07   0.08   0.09   0.09   0.08   0.10   0.09   0.08   0.10   0.09   0.09   0.08   0.08   0.10   0.09   0.11   0.09   0.11   0.08   0.10   0.11   0.08   0.09   0.11   0.10   0.10   0.10   0.10   0.10   0.10   0.10   0.10   0.09   0.10   0.10   0.10   0.10   0.08   0.10   0.09   0.07   0.10   0.09   0.08   0.09   0.08   0.10   0.08   0.10   0.11   0.10   0.10   0.10   0.10   0.10   0.10   0.10   0.10   0.09   0.10   0.10   0.10   0.10   0.10   0.11   0.10   0.09   0.10   0.10   0.11   0.11   0.10   0.08   0.10   0.11   0.10   0.10   0.10   0.09   0.11   0.11   0.10   0.10   0.10   0.10   0.12   0.11   0.10   0.09   0.08   0.10   0.09   0.11   0.10   0.10   0.10   0.10   0.10   0.10   0.10   0.10   0.09   0.10   0.11   0.12   0.11   0.10   0.09   0.11   0.10   0.11   0.10   0.11   0.12   0.10   0.10   0.11   0.12   0.10   0.09   0.09   0.10   0.09   0.10   0.10   0.10   0.11   0.11   0.10   0.10   0.10   0.11   0.10   0.10   0.09   0.10   0.10   0.10   0.09   0.10   0.10   0.09   0.10   0.09   0.09   0.10   0.09   0.10   0.09   0.10   0.10   0.10   0.10   0.10   0.10   0.09   0.10   0.09   0.09   0.10   0.10   0.10   0.11   0.11   0.11   0.11   0.11   0.11   0.10   0.11   0.11   0.11   0.11   0.10   0.09   0.10   0.10
